ano,mes,faixa,sexo,grupo,subgrupo,obitos
2007,11,50-59,M,neoplasias,cancer_hematologico_c81_c96,64
2007,11,50-59,M,neoplasias,cancer_mama_c50,1
2007,11,50-59,M,neoplasias,cancer_outros_c00_c97,718
2007,11,50-59,M,neoplasias,cancer_pancreas_c25,52
2007,11,50-59,M,neoplasias,cancer_prostata_c61,38
2007,11,50-59,M,neoplasias,cancer_pulmao_c34,167
2007,11,50-59,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,14
2007,11,50-59,M,neuro_mentais,"",191
2007,11,50-59,M,neuro_mentais,alzheimer_g30,1
2007,11,50-59,M,outras,"",52
2007,11,50-59,M,respiratorio,"",218
2007,11,50-59,M,respiratorio,pneumonia_j12_j18,155
2007,11,60-69,F,circulatorio,cardiomiopatia_i42_i43,52
2007,11,60-69,F,circulatorio,cardiopatia_mal_definida_i51,22
2007,11,60-69,F,circulatorio,cerebrovascular_i60_i69,543
2007,11,60-69,F,circulatorio,circulatorio_outras,243
2007,11,60-69,F,circulatorio,embolia_pulmonar_i26,33
2007,11,60-69,F,circulatorio,hipertensao_i10,122
2007,11,60-69,F,circulatorio,infarto_agudo_i21_i22,455
2007,11,60-69,F,circulatorio,insuf_cardiaca_i50,149
2007,11,60-69,F,circulatorio,isquemica_outras_i20_i25,110
2007,11,60-69,F,circulatorio,parada_arritmia_i46_i49,49
2007,11,60-69,F,circulatorio,trombose_venosa_i80_i82,11
2007,11,60-69,F,digestivo,"",270
2007,11,60-69,F,endocrino_diabetes,"",65
2007,11,60-69,F,endocrino_diabetes,diabetes_e10_e14,461
2007,11,60-69,F,externas,"",111
2007,11,60-69,F,geniturinario,"",100
2007,11,60-69,F,infecciosas,"",127
2007,11,60-69,F,infecciosas,sepse_a40_a41,66
2007,11,60-69,F,mal_definidas,"",353
2007,11,60-69,F,neoplasias,cancer_colorretal_c18_c21,93
2007,11,60-69,F,neoplasias,cancer_estomago_c16,74
2007,11,60-69,F,neoplasias,cancer_hematologico_c81_c96,91
2007,11,60-69,F,neoplasias,cancer_mama_c50,183
2007,11,60-69,F,neoplasias,cancer_outros_c00_c97,600
2007,11,60-69,F,neoplasias,cancer_pancreas_c25,54
2007,11,60-69,F,neoplasias,cancer_pulmao_c34,156
2007,11,60-69,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,17
2007,11,60-69,F,neuro_mentais,"",49
2007,11,60-69,F,neuro_mentais,alzheimer_g30,11
2007,11,60-69,F,outras,"",66
2007,11,60-69,F,respiratorio,"",327
2007,11,60-69,F,respiratorio,pneumonia_j12_j18,165
2007,11,60-69,M,circulatorio,cardiomiopatia_i42_i43,135
2007,11,60-69,M,circulatorio,cardiopatia_mal_definida_i51,39
2007,11,60-69,M,circulatorio,cerebrovascular_i60_i69,759
2007,11,60-69,M,circulatorio,circulatorio_outras,333
2007,11,60-69,M,circulatorio,embolia_pulmonar_i26,28
2007,11,60-69,M,circulatorio,hipertensao_i10,109
2007,11,60-69,M,circulatorio,infarto_agudo_i21_i22,860
2007,11,60-69,M,circulatorio,insuf_cardiaca_i50,176
2007,11,60-69,M,circulatorio,isquemica_outras_i20_i25,204
2007,11,60-69,M,circulatorio,miocardite_i40_i41,1
2007,11,60-69,M,circulatorio,parada_arritmia_i46_i49,49
2007,11,60-69,M,circulatorio,trombose_venosa_i80_i82,17
2007,11,60-69,M,digestivo,"",513
2007,11,60-69,M,endocrino_diabetes,"",68
2007,11,60-69,M,endocrino_diabetes,diabetes_e10_e14,375
2007,11,60-69,M,externas,"",449
2007,11,60-69,M,geniturinario,"",132
2007,11,60-69,M,infecciosas,"",184
2007,11,60-69,M,infecciosas,sepse_a40_a41,77
2007,11,60-69,M,mal_definidas,"",620
2007,11,60-69,M,neoplasias,cancer_colorretal_c18_c21,109
2007,11,60-69,M,neoplasias,cancer_estomago_c16,178
2007,11,60-69,M,neoplasias,cancer_hematologico_c81_c96,95
2007,11,60-69,M,neoplasias,cancer_mama_c50,2
2007,11,60-69,M,neoplasias,cancer_outros_c00_c97,727
2007,11,60-69,M,neoplasias,cancer_pancreas_c25,77
2007,11,60-69,M,neoplasias,cancer_prostata_c61,156
2007,11,60-69,M,neoplasias,cancer_pulmao_c34,329
2007,11,60-69,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,15
2007,11,60-69,M,neuro_mentais,"",147
2007,11,60-69,M,neuro_mentais,alzheimer_g30,17
2007,11,60-69,M,outras,"",50
2007,11,60-69,M,respiratorio,"",448
2007,11,60-69,M,respiratorio,pneumonia_j12_j18,217
2007,11,70-79,F,circulatorio,cardiomiopatia_i42_i43,95
2007,11,70-79,F,circulatorio,cardiopatia_mal_definida_i51,23
2007,11,70-79,F,circulatorio,cerebrovascular_i60_i69,953
2007,11,70-79,F,circulatorio,circulatorio_outras,390
2007,11,70-79,F,circulatorio,embolia_pulmonar_i26,38
2007,11,70-79,F,circulatorio,hipertensao_i10,209
2007,11,70-79,F,circulatorio,infarto_agudo_i21_i22,618
2007,11,70-79,F,circulatorio,insuf_cardiaca_i50,277
2007,11,70-79,F,circulatorio,isquemica_outras_i20_i25,225
2007,11,70-79,F,circulatorio,parada_arritmia_i46_i49,86
2007,11,70-79,F,circulatorio,trombose_venosa_i80_i82,18
2007,11,70-79,F,digestivo,"",371
2007,11,70-79,F,endocrino_diabetes,"",109
2007,11,70-79,F,endocrino_diabetes,diabetes_e10_e14,634
2007,11,70-79,F,externas,"",160
2007,11,70-79,F,geniturinario,"",158
2007,11,70-79,F,infecciosas,"",123
2007,11,70-79,F,infecciosas,sepse_a40_a41,84
2007,11,70-79,F,mal_definidas,"",533
2007,11,70-79,F,neoplasias,cancer_colorretal_c18_c21,139
2007,11,70-79,F,neoplasias,cancer_estomago_c16,92
2007,11,70-79,F,neoplasias,cancer_hematologico_c81_c96,87
2007,11,70-79,F,neoplasias,cancer_mama_c50,132
2007,11,70-79,F,neoplasias,cancer_outros_c00_c97,631
2007,11,70-79,F,neoplasias,cancer_pancreas_c25,85
2007,11,70-79,F,neoplasias,cancer_pulmao_c34,153
2007,11,70-79,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,33
2007,11,70-79,F,neuro_mentais,"",90
2007,11,70-79,F,neuro_mentais,alzheimer_g30,83
2007,11,70-79,F,outras,"",106
2007,11,70-79,F,respiratorio,"",498
2007,11,70-79,F,respiratorio,pneumonia_j12_j18,345
2007,11,70-79,I,externas,"",1
2007,11,70-79,M,circulatorio,cardiomiopatia_i42_i43,120
2007,11,70-79,M,circulatorio,cardiopatia_mal_definida_i51,42
2007,11,70-79,M,circulatorio,cerebrovascular_i60_i69,1079
2007,11,70-79,M,circulatorio,circulatorio_outras,396
2007,11,70-79,M,circulatorio,embolia_pulmonar_i26,42
2007,11,70-79,M,circulatorio,hipertensao_i10,163
2007,11,70-79,M,circulatorio,infarto_agudo_i21_i22,790
2007,11,70-79,M,circulatorio,insuf_cardiaca_i50,254
2007,11,70-79,M,circulatorio,isquemica_outras_i20_i25,232
2007,11,70-79,M,circulatorio,miocardite_i40_i41,1
2007,11,70-79,M,circulatorio,parada_arritmia_i46_i49,71
2007,11,70-79,M,circulatorio,trombose_venosa_i80_i82,21
2007,11,70-79,M,digestivo,"",428
2007,11,70-79,M,endocrino_diabetes,"",105
2007,11,70-79,M,endocrino_diabetes,diabetes_e10_e14,426
2007,11,70-79,M,externas,"",310
2007,11,70-79,M,geniturinario,"",167
2007,11,70-79,M,infecciosas,"",162
2007,11,70-79,M,infecciosas,sepse_a40_a41,108
2007,11,70-79,M,mal_definidas,"",675
2007,11,70-79,M,neoplasias,cancer_colorretal_c18_c21,100
2007,11,70-79,M,neoplasias,cancer_estomago_c16,213
2007,11,70-79,M,neoplasias,cancer_hematologico_c81_c96,117
2007,11,70-79,M,neoplasias,cancer_mama_c50,2
2007,11,70-79,M,neoplasias,cancer_outros_c00_c97,707
2007,11,70-79,M,neoplasias,cancer_pancreas_c25,73
2007,11,70-79,M,neoplasias,cancer_prostata_c61,339
2007,11,70-79,M,neoplasias,cancer_pulmao_c34,293
2007,11,70-79,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,24
2007,11,70-79,M,neuro_mentais,"",131
2007,11,70-79,M,neuro_mentais,alzheimer_g30,71
2007,11,70-79,M,outras,"",84
2007,11,70-79,M,respiratorio,"",810
2007,11,70-79,M,respiratorio,pneumonia_j12_j18,354
2007,11,80+,F,circulatorio,cardiomiopatia_i42_i43,139
2007,11,80+,F,circulatorio,cardiopatia_mal_definida_i51,44
2007,11,80+,F,circulatorio,cerebrovascular_i60_i69,1433
2007,11,80+,F,circulatorio,circulatorio_outras,569
2007,11,80+,F,circulatorio,embolia_pulmonar_i26,70
2007,11,80+,F,circulatorio,hipertensao_i10,335
2007,11,80+,F,circulatorio,infarto_agudo_i21_i22,688
2007,11,80+,F,circulatorio,insuf_cardiaca_i50,516
2007,11,80+,F,circulatorio,isquemica_outras_i20_i25,271
2007,11,80+,F,circulatorio,parada_arritmia_i46_i49,146
2007,11,80+,F,circulatorio,trombose_venosa_i80_i82,34
2007,11,80+,F,digestivo,"",383
2007,11,80+,F,endocrino_diabetes,"",216
2007,11,80+,F,endocrino_diabetes,diabetes_e10_e14,664
2007,11,80+,F,externas,"",265
2007,11,80+,F,geniturinario,"",291
2007,11,80+,F,infecciosas,"",150
2007,11,80+,F,infecciosas,sepse_a40_a41,178
2007,11,80+,F,mal_definidas,"",1092
2007,11,80+,F,neoplasias,cancer_colorretal_c18_c21,121
2007,11,80+,F,neoplasias,cancer_estomago_c16,100
2007,11,80+,F,neoplasias,cancer_hematologico_c81_c96,73
2007,11,80+,F,neoplasias,cancer_mama_c50,104
2007,11,80+,F,neoplasias,cancer_outros_c00_c97,528
2007,11,80+,F,neoplasias,cancer_pancreas_c25,68
2007,11,80+,F,neoplasias,cancer_pulmao_c34,96
2007,11,80+,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,20
2007,11,80+,F,neuro_mentais,"",162
2007,11,80+,F,neuro_mentais,alzheimer_g30,256
2007,11,80+,F,outras,"",175
2007,11,80+,F,respiratorio,"",758
2007,11,80+,F,respiratorio,pneumonia_j12_j18,775
2007,11,80+,I,circulatorio,insuf_cardiaca_i50,1
2007,11,80+,M,circulatorio,cardiomiopatia_i42_i43,108
2007,11,80+,M,circulatorio,cardiopatia_mal_definida_i51,41
2007,11,80+,M,circulatorio,cerebrovascular_i60_i69,1035
2007,11,80+,M,circulatorio,circulatorio_outras,410
2007,11,80+,M,circulatorio,embolia_pulmonar_i26,32
2007,11,80+,M,circulatorio,hipertensao_i10,181
2007,11,80+,M,circulatorio,infarto_agudo_i21_i22,509
2007,11,80+,M,circulatorio,insuf_cardiaca_i50,381
2007,11,80+,M,circulatorio,isquemica_outras_i20_i25,178
2007,11,80+,M,circulatorio,parada_arritmia_i46_i49,80
2007,11,80+,M,circulatorio,trombose_venosa_i80_i82,19
2007,11,80+,M,digestivo,"",349
2007,11,80+,M,endocrino_diabetes,"",156
2007,11,80+,M,endocrino_diabetes,diabetes_e10_e14,337
2007,11,80+,M,externas,"",175
2007,11,80+,M,geniturinario,"",253
2007,11,80+,M,infecciosas,"",115
2007,11,80+,M,infecciosas,sepse_a40_a41,92
2007,11,80+,M,mal_definidas,"",793
2007,11,80+,M,neoplasias,cancer_colorretal_c18_c21,77
2007,11,80+,M,neoplasias,cancer_estomago_c16,119
2007,11,80+,M,neoplasias,cancer_hematologico_c81_c96,71
2007,11,80+,M,neoplasias,cancer_mama_c50,2
2007,11,80+,M,neoplasias,cancer_outros_c00_c97,405
2007,11,80+,M,neoplasias,cancer_pancreas_c25,37
2007,11,80+,M,neoplasias,cancer_prostata_c61,348
2007,11,80+,M,neoplasias,cancer_pulmao_c34,167
2007,11,80+,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,16
2007,11,80+,M,neuro_mentais,"",155
2007,11,80+,M,neuro_mentais,alzheimer_g30,90
2007,11,80+,M,outras,"",103
2007,11,80+,M,respiratorio,"",744
2007,11,80+,M,respiratorio,pneumonia_j12_j18,529
2007,11,ignorada,F,circulatorio,cerebrovascular_i60_i69,1
2007,11,ignorada,F,circulatorio,infarto_agudo_i21_i22,2
2007,11,ignorada,F,digestivo,"",3
2007,11,ignorada,F,endocrino_diabetes,diabetes_e10_e14,1
2007,11,ignorada,F,externas,"",14
2007,11,ignorada,F,mal_definidas,"",6
2007,11,ignorada,F,neoplasias,cancer_estomago_c16,1
2007,11,ignorada,F,neoplasias,cancer_outros_c00_c97,2
2007,11,ignorada,F,outras,"",1
2007,11,ignorada,F,respiratorio,"",2
2007,11,ignorada,F,respiratorio,pneumonia_j12_j18,1
2007,11,ignorada,I,circulatorio,infarto_agudo_i21_i22,1
2007,11,ignorada,I,endocrino_diabetes,"",1
2007,11,ignorada,I,externas,"",7
2007,11,ignorada,I,mal_definidas,"",8
2007,11,ignorada,M,circulatorio,cardiomiopatia_i42_i43,5
2007,11,ignorada,M,circulatorio,cardiopatia_mal_definida_i51,2
2007,11,ignorada,M,circulatorio,cerebrovascular_i60_i69,6
2007,11,ignorada,M,circulatorio,circulatorio_outras,3
2007,11,ignorada,M,circulatorio,infarto_agudo_i21_i22,6
2007,11,ignorada,M,circulatorio,insuf_cardiaca_i50,1
2007,11,ignorada,M,circulatorio,isquemica_outras_i20_i25,2
2007,11,ignorada,M,digestivo,"",11
2007,11,ignorada,M,endocrino_diabetes,"",4
2007,11,ignorada,M,endocrino_diabetes,diabetes_e10_e14,2
2007,11,ignorada,M,externas,"",148
2007,11,ignorada,M,geniturinario,"",1
2007,11,ignorada,M,infecciosas,"",5
2007,11,ignorada,M,infecciosas,sepse_a40_a41,1
2007,11,ignorada,M,mal_definidas,"",38
2007,11,ignorada,M,neoplasias,cancer_outros_c00_c97,3
2007,11,ignorada,M,neoplasias,cancer_pulmao_c34,1
2007,11,ignorada,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,1
2007,11,ignorada,M,neuro_mentais,"",5
2007,11,ignorada,M,respiratorio,"",6
2007,11,ignorada,M,respiratorio,pneumonia_j12_j18,5
2007,12,0-9,F,circulatorio,cardiomiopatia_i42_i43,11
2007,12,0-9,F,circulatorio,cardiopatia_mal_definida_i51,1
2007,12,0-9,F,circulatorio,cerebrovascular_i60_i69,7
2007,12,0-9,F,circulatorio,circulatorio_outras,7
2007,12,0-9,F,circulatorio,insuf_cardiaca_i50,2
2007,12,0-9,F,circulatorio,parada_arritmia_i46_i49,2
2007,12,0-9,F,digestivo,"",29
2007,12,0-9,F,endocrino_diabetes,"",35
2007,12,0-9,F,endocrino_diabetes,diabetes_e10_e14,2
2007,12,0-9,F,externas,"",143
2007,12,0-9,F,geniturinario,"",10
2007,12,0-9,F,infecciosas,"",128
2007,12,0-9,F,infecciosas,sepse_a40_a41,56
2007,12,0-9,F,mal_definidas,"",98
2007,12,0-9,F,neoplasias,cancer_hematologico_c81_c96,21
2007,12,0-9,F,neoplasias,cancer_outros_c00_c97,31
2007,12,0-9,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,1
2007,12,0-9,F,neuro_mentais,"",66
2007,12,0-9,F,outras,"",1272
2007,12,0-9,F,respiratorio,"",41
2007,12,0-9,F,respiratorio,pneumonia_j12_j18,95
2007,12,0-9,I,infecciosas,sepse_a40_a41,1
2007,12,0-9,I,outras,"",21
2007,12,0-9,M,circulatorio,cardiomiopatia_i42_i43,9
2007,12,0-9,M,circulatorio,cardiopatia_mal_definida_i51,5
2007,12,0-9,M,circulatorio,cerebrovascular_i60_i69,6
2007,12,0-9,M,circulatorio,circulatorio_outras,9
2007,12,0-9,M,circulatorio,hipertensao_i10,2
2007,12,0-9,M,circulatorio,insuf_cardiaca_i50,4
2007,12,0-9,M,circulatorio,miocardite_i40_i41,1
2007,12,0-9,M,circulatorio,parada_arritmia_i46_i49,3
2007,12,0-9,M,circulatorio,trombose_venosa_i80_i82,1
2007,12,0-9,M,digestivo,"",22
2007,12,0-9,M,endocrino_diabetes,"",40
2007,12,0-9,M,endocrino_diabetes,diabetes_e10_e14,1
2007,12,0-9,M,externas,"",294
2007,12,0-9,M,geniturinario,"",7
2007,12,0-9,M,infecciosas,"",128
2007,12,0-9,M,infecciosas,sepse_a40_a41,49
2007,12,0-9,M,mal_definidas,"",117
2007,12,0-9,M,neoplasias,cancer_hematologico_c81_c96,27
2007,12,0-9,M,neoplasias,cancer_outros_c00_c97,33
2007,12,0-9,M,neoplasias,cancer_pulmao_c34,1
2007,12,0-9,M,neuro_mentais,"",74
2007,12,0-9,M,outras,"",1694
2007,12,0-9,M,respiratorio,"",39
2007,12,0-9,M,respiratorio,pneumonia_j12_j18,97
2007,12,10-19,F,circulatorio,cardiomiopatia_i42_i43,6
2007,12,10-19,F,circulatorio,cerebrovascular_i60_i69,11
2007,12,10-19,F,circulatorio,circulatorio_outras,10
2007,12,10-19,F,circulatorio,infarto_agudo_i21_i22,1
2007,12,10-19,F,circulatorio,insuf_cardiaca_i50,2
2007,12,10-19,F,circulatorio,parada_arritmia_i46_i49,1
2007,12,10-19,F,digestivo,"",14
2007,12,10-19,F,endocrino_diabetes,"",6
2007,12,10-19,F,endocrino_diabetes,diabetes_e10_e14,3
2007,12,10-19,F,externas,"",214
2007,12,10-19,F,geniturinario,"",8
2007,12,10-19,F,infecciosas,"",16
2007,12,10-19,F,infecciosas,sepse_a40_a41,1
2007,12,10-19,F,mal_definidas,"",35
2007,12,10-19,F,neoplasias,cancer_colorretal_c18_c21,1
2007,12,10-19,F,neoplasias,cancer_hematologico_c81_c96,17
2007,12,10-19,F,neoplasias,cancer_outros_c00_c97,31
2007,12,10-19,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,3
2007,12,10-19,F,neuro_mentais,"",29
2007,12,10-19,F,outras,"",57
2007,12,10-19,F,respiratorio,"",9
2007,12,10-19,F,respiratorio,pneumonia_j12_j18,11
2007,12,10-19,M,circulatorio,cardiomiopatia_i42_i43,7
2007,12,10-19,M,circulatorio,cardiopatia_mal_definida_i51,2
2007,12,10-19,M,circulatorio,cerebrovascular_i60_i69,11
2007,12,10-19,M,circulatorio,circulatorio_outras,20
2007,12,10-19,M,circulatorio,infarto_agudo_i21_i22,3
2007,12,10-19,M,circulatorio,insuf_cardiaca_i50,1
2007,12,10-19,M,circulatorio,isquemica_outras_i20_i25,1
2007,12,10-19,M,circulatorio,miocardite_i40_i41,1
2007,12,10-19,M,circulatorio,parada_arritmia_i46_i49,1
2007,12,10-19,M,digestivo,"",16
2007,12,10-19,M,endocrino_diabetes,"",3
2007,12,10-19,M,endocrino_diabetes,diabetes_e10_e14,3
2007,12,10-19,M,externas,"",1345
2007,12,10-19,M,geniturinario,"",8
2007,12,10-19,M,infecciosas,"",19
2007,12,10-19,M,infecciosas,sepse_a40_a41,11
2007,12,10-19,M,mal_definidas,"",62
2007,12,10-19,M,neoplasias,cancer_colorretal_c18_c21,1
2007,12,10-19,M,neoplasias,cancer_estomago_c16,1
2007,12,10-19,M,neoplasias,cancer_hematologico_c81_c96,28
2007,12,10-19,M,neoplasias,cancer_outros_c00_c97,45
2007,12,10-19,M,neoplasias,cancer_pancreas_c25,2
2007,12,10-19,M,neoplasias,cancer_pulmao_c34,1
2007,12,10-19,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,4
2007,12,10-19,M,neuro_mentais,"",63
2007,12,10-19,M,outras,"",29
2007,12,10-19,M,respiratorio,"",14
2007,12,10-19,M,respiratorio,pneumonia_j12_j18,20
2007,12,20-29,F,circulatorio,cardiomiopatia_i42_i43,4
2007,12,20-29,F,circulatorio,cardiopatia_mal_definida_i51,2
2007,12,20-29,F,circulatorio,cerebrovascular_i60_i69,27
2007,12,20-29,F,circulatorio,circulatorio_outras,24
2007,12,20-29,F,circulatorio,embolia_pulmonar_i26,5
2007,12,20-29,F,circulatorio,hipertensao_i10,3
2007,12,20-29,F,circulatorio,infarto_agudo_i21_i22,8
2007,12,20-29,F,circulatorio,insuf_cardiaca_i50,7
2007,12,20-29,F,circulatorio,parada_arritmia_i46_i49,8
2007,12,20-29,F,circulatorio,trombose_venosa_i80_i82,2
2007,12,20-29,F,digestivo,"",34
2007,12,20-29,F,endocrino_diabetes,"",12
2007,12,20-29,F,endocrino_diabetes,diabetes_e10_e14,12
2007,12,20-29,F,externas,"",351
2007,12,20-29,F,geniturinario,"",15
2007,12,20-29,F,infecciosas,"",67
2007,12,20-29,F,infecciosas,sepse_a40_a41,8
2007,12,20-29,F,mal_definidas,"",64
2007,12,20-29,F,neoplasias,cancer_colorretal_c18_c21,9
2007,12,20-29,F,neoplasias,cancer_estomago_c16,6
2007,12,20-29,F,neoplasias,cancer_hematologico_c81_c96,18
2007,12,20-29,F,neoplasias,cancer_mama_c50,14
2007,12,20-29,F,neoplasias,cancer_outros_c00_c97,66
2007,12,20-29,F,neoplasias,cancer_pancreas_c25,1
2007,12,20-29,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,1
2007,12,20-29,F,neuro_mentais,"",34
2007,12,20-29,F,outras,"",93
2007,12,20-29,F,respiratorio,"",20
2007,12,20-29,F,respiratorio,pneumonia_j12_j18,34
2007,12,20-29,M,circulatorio,cardiomiopatia_i42_i43,14
2007,12,20-29,M,circulatorio,cardiopatia_mal_definida_i51,6
2007,12,20-29,M,circulatorio,cerebrovascular_i60_i69,23
2007,12,20-29,M,circulatorio,circulatorio_outras,30
2007,12,20-29,M,circulatorio,embolia_pulmonar_i26,5
2007,12,20-29,M,circulatorio,hipertensao_i10,3
2007,12,20-29,M,circulatorio,infarto_agudo_i21_i22,28
2007,12,20-29,M,circulatorio,insuf_cardiaca_i50,12
2007,12,20-29,M,circulatorio,isquemica_outras_i20_i25,3
2007,12,20-29,M,circulatorio,parada_arritmia_i46_i49,4
2007,12,20-29,M,circulatorio,trombose_venosa_i80_i82,2
2007,12,20-29,M,digestivo,"",67
2007,12,20-29,M,endocrino_diabetes,"",11
2007,12,20-29,M,endocrino_diabetes,diabetes_e10_e14,23
2007,12,20-29,M,externas,"",3134
2007,12,20-29,M,geniturinario,"",11
2007,12,20-29,M,infecciosas,"",108
2007,12,20-29,M,infecciosas,sepse_a40_a41,12
2007,12,20-29,M,mal_definidas,"",150
2007,12,20-29,M,neoplasias,cancer_colorretal_c18_c21,9
2007,12,20-29,M,neoplasias,cancer_estomago_c16,3
2007,12,20-29,M,neoplasias,cancer_hematologico_c81_c96,51
2007,12,20-29,M,neoplasias,cancer_outros_c00_c97,73
2007,12,20-29,M,neoplasias,cancer_pancreas_c25,2
2007,12,20-29,M,neoplasias,cancer_prostata_c61,1
2007,12,20-29,M,neoplasias,cancer_pulmao_c34,6
2007,12,20-29,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,3
2007,12,20-29,M,neuro_mentais,"",75
2007,12,20-29,M,outras,"",34
2007,12,20-29,M,respiratorio,"",31
2007,12,20-29,M,respiratorio,pneumonia_j12_j18,40
2007,12,30-39,F,circulatorio,cardiomiopatia_i42_i43,16
2007,12,30-39,F,circulatorio,cardiopatia_mal_definida_i51,5
2007,12,30-39,F,circulatorio,cerebrovascular_i60_i69,74
2007,12,30-39,F,circulatorio,circulatorio_outras,35
2007,12,30-39,F,circulatorio,embolia_pulmonar_i26,5
2007,12,30-39,F,circulatorio,hipertensao_i10,12
2007,12,30-39,F,circulatorio,infarto_agudo_i21_i22,38
2007,12,30-39,F,circulatorio,insuf_cardiaca_i50,9
2007,12,30-39,F,circulatorio,isquemica_outras_i20_i25,7
2007,12,30-39,F,circulatorio,parada_arritmia_i46_i49,3
2007,12,30-39,F,circulatorio,trombose_venosa_i80_i82,3
2007,12,30-39,F,digestivo,"",76
2007,12,30-39,F,endocrino_diabetes,"",26
2007,12,30-39,F,endocrino_diabetes,diabetes_e10_e14,30
2007,12,30-39,F,externas,"",237
2007,12,30-39,F,geniturinario,"",29
2007,12,30-39,F,infecciosas,"",170
2007,12,30-39,F,infecciosas,sepse_a40_a41,18
2007,12,30-39,F,mal_definidas,"",101
2007,12,30-39,F,neoplasias,cancer_colorretal_c18_c21,12
2007,12,30-39,F,neoplasias,cancer_estomago_c16,20
2007,12,30-39,F,neoplasias,cancer_hematologico_c81_c96,25
2007,12,30-39,F,neoplasias,cancer_mama_c50,52
2007,12,30-39,F,neoplasias,cancer_outros_c00_c97,144
2007,12,30-39,F,neoplasias,cancer_pancreas_c25,3
2007,12,30-39,F,neoplasias,cancer_pulmao_c34,10
2007,12,30-39,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,8
2007,12,30-39,F,neuro_mentais,"",49
2007,12,30-39,F,outras,"",103
2007,12,30-39,F,respiratorio,"",28
2007,12,30-39,F,respiratorio,pneumonia_j12_j18,32
2007,12,30-39,I,externas,"",3
2007,12,30-39,I,geniturinario,"",1
2007,12,30-39,M,circulatorio,cardiomiopatia_i42_i43,46
2007,12,30-39,M,circulatorio,cardiopatia_mal_definida_i51,11
2007,12,30-39,M,circulatorio,cerebrovascular_i60_i69,78
2007,12,30-39,M,circulatorio,circulatorio_outras,43
2007,12,30-39,M,circulatorio,embolia_pulmonar_i26,8
2007,12,30-39,M,circulatorio,hipertensao_i10,15
2007,12,30-39,M,circulatorio,infarto_agudo_i21_i22,109
2007,12,30-39,M,circulatorio,insuf_cardiaca_i50,15
2007,12,30-39,M,circulatorio,isquemica_outras_i20_i25,17
2007,12,30-39,M,circulatorio,parada_arritmia_i46_i49,5
2007,12,30-39,M,circulatorio,trombose_venosa_i80_i82,2
2007,12,30-39,M,digestivo,"",235
2007,12,30-39,M,endocrino_diabetes,"",16
2007,12,30-39,M,endocrino_diabetes,diabetes_e10_e14,39
2007,12,30-39,M,externas,"",2000
2007,12,30-39,M,geniturinario,"",28
2007,12,30-39,M,infecciosas,"",322
2007,12,30-39,M,infecciosas,sepse_a40_a41,21
2007,12,30-39,M,mal_definidas,"",277
2007,12,30-39,M,neoplasias,cancer_colorretal_c18_c21,12
2007,12,30-39,M,neoplasias,cancer_estomago_c16,20
2007,12,30-39,M,neoplasias,cancer_hematologico_c81_c96,35
2007,12,30-39,M,neoplasias,cancer_outros_c00_c97,100
2007,12,30-39,M,neoplasias,cancer_pancreas_c25,6
2007,12,30-39,M,neoplasias,cancer_prostata_c61,2
2007,12,30-39,M,neoplasias,cancer_pulmao_c34,8
2007,12,30-39,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,3
2007,12,30-39,M,neuro_mentais,"",188
2007,12,30-39,M,neuro_mentais,alzheimer_g30,1
2007,12,30-39,M,outras,"",35
2007,12,30-39,M,respiratorio,"",64
2007,12,30-39,M,respiratorio,pneumonia_j12_j18,70
2007,12,40-49,F,circulatorio,cardiomiopatia_i42_i43,28
2007,12,40-49,F,circulatorio,cardiopatia_mal_definida_i51,12
2007,12,40-49,F,circulatorio,cerebrovascular_i60_i69,238
2007,12,40-49,F,circulatorio,circulatorio_outras,93
2007,12,40-49,F,circulatorio,embolia_pulmonar_i26,17
2007,12,40-49,F,circulatorio,hipertensao_i10,38
2007,12,40-49,F,circulatorio,infarto_agudo_i21_i22,160
2007,12,40-49,F,circulatorio,insuf_cardiaca_i50,43
2007,12,40-49,F,circulatorio,isquemica_outras_i20_i25,21
2007,12,40-49,F,circulatorio,parada_arritmia_i46_i49,18
2007,12,40-49,F,circulatorio,trombose_venosa_i80_i82,4
2007,12,40-49,F,digestivo,"",176
2007,12,40-49,F,endocrino_diabetes,"",33
2007,12,40-49,F,endocrino_diabetes,diabetes_e10_e14,77
2007,12,40-49,F,externas,"",250
2007,12,40-49,F,geniturinario,"",54
2007,12,40-49,F,infecciosas,"",155
2007,12,40-49,F,infecciosas,sepse_a40_a41,25
2007,12,40-49,F,mal_definidas,"",165
