ano,mes,faixa,sexo,grupo,subgrupo,obitos
2014,7.0,10-19,F,infecciosas,sepse_a40_a41,4
2014,7.0,10-19,F,mal_definidas,,28
2014,7.0,10-19,F,neoplasias,cancer_estomago_c16,1
2014,7.0,10-19,F,neoplasias,cancer_hematologico_c81_c96,22
2014,7.0,10-19,F,neoplasias,cancer_outros_c00_c97,26
2014,7.0,10-19,F,neoplasias,cancer_pancreas_c25,1
2014,7.0,10-19,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,2
2014,7.0,10-19,F,neuro_mentais,,44
2014,7.0,10-19,F,outras,,61
2014,7.0,10-19,F,respiratorio,,13
2014,7.0,10-19,F,respiratorio,pneumonia_j12_j18,20
2014,7.0,10-19,M,circulatorio,cardiomiopatia_i42_i43,8
2014,7.0,10-19,M,circulatorio,cardiopatia_mal_definida_i51,1
2014,7.0,10-19,M,circulatorio,cerebrovascular_i60_i69,12
2014,7.0,10-19,M,circulatorio,circulatorio_outras,6
2014,7.0,10-19,M,circulatorio,hipertensao_i10,2
2014,7.0,10-19,M,circulatorio,infarto_agudo_i21_i22,5
2014,7.0,10-19,M,circulatorio,insuf_cardiaca_i50,2
2014,7.0,10-19,M,circulatorio,isquemica_outras_i20_i25,2
2014,7.0,10-19,M,circulatorio,miocardite_i40_i41,2
2014,7.0,10-19,M,circulatorio,trombose_venosa_i80_i82,1
2014,7.0,10-19,M,digestivo,,12
2014,7.0,10-19,M,endocrino_diabetes,,12
2014,7.0,10-19,M,endocrino_diabetes,diabetes_e10_e14,2
2014,7.0,10-19,M,externas,,1231
2014,7.0,10-19,M,geniturinario,,8
2014,7.0,10-19,M,infecciosas,,26
2014,7.0,10-19,M,infecciosas,sepse_a40_a41,7
2014,7.0,10-19,M,mal_definidas,,60
2014,7.0,10-19,M,neoplasias,cancer_colorretal_c18_c21,1
2014,7.0,10-19,M,neoplasias,cancer_estomago_c16,1
2014,7.0,10-19,M,neoplasias,cancer_hematologico_c81_c96,27
2014,7.0,10-19,M,neoplasias,cancer_outros_c00_c97,36
2014,7.0,10-19,M,neoplasias,cancer_pulmao_c34,2
2014,7.0,10-19,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,3
2014,7.0,10-19,M,neuro_mentais,,75
2014,7.0,10-19,M,outras,,40
2014,7.0,10-19,M,respiratorio,,20
2014,7.0,10-19,M,respiratorio,pneumonia_j12_j18,25
2014,7.0,20-29,F,circulatorio,cardiomiopatia_i42_i43,3
2014,7.0,20-29,F,circulatorio,cardiopatia_mal_definida_i51,3
2014,7.0,20-29,F,circulatorio,cerebrovascular_i60_i69,15
2014,7.0,20-29,F,circulatorio,circulatorio_outras,17
2014,7.0,20-29,F,circulatorio,embolia_pulmonar_i26,8
2014,7.0,20-29,F,circulatorio,hipertensao_i10,2
2014,7.0,20-29,F,circulatorio,infarto_agudo_i21_i22,11
2014,7.0,20-29,F,circulatorio,insuf_cardiaca_i50,2
2014,7.0,20-29,F,circulatorio,isquemica_outras_i20_i25,1
2014,7.0,20-29,F,circulatorio,parada_arritmia_i46_i49,6
2014,7.0,20-29,F,circulatorio,trombose_venosa_i80_i82,2
2014,7.0,20-29,F,digestivo,,31
2014,7.0,20-29,F,endocrino_diabetes,,9
2014,7.0,20-29,F,endocrino_diabetes,diabetes_e10_e14,22
2014,7.0,20-29,F,externas,,254
2014,7.0,20-29,F,geniturinario,,13
2014,7.0,20-29,F,infecciosas,,54
2014,7.0,20-29,F,infecciosas,sepse_a40_a41,11
2014,7.0,20-29,F,mal_definidas,,45
2014,7.0,20-29,F,neoplasias,cancer_colorretal_c18_c21,4
2014,7.0,20-29,F,neoplasias,cancer_estomago_c16,3
2014,7.0,20-29,F,neoplasias,cancer_hematologico_c81_c96,15
2014,7.0,20-29,F,neoplasias,cancer_mama_c50,8
2014,7.0,20-29,F,neoplasias,cancer_outros_c00_c97,66
2014,7.0,20-29,F,neoplasias,cancer_pulmao_c34,3
2014,7.0,20-29,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,3
2014,7.0,20-29,F,neuro_mentais,,36
2014,7.0,20-29,F,neuro_mentais,alzheimer_g30,1
2014,7.0,20-29,F,outras,,120
2014,7.0,20-29,F,respiratorio,,13
2014,7.0,20-29,F,respiratorio,pneumonia_j12_j18,26
2014,7.0,20-29,M,circulatorio,cardiomiopatia_i42_i43,18
2014,7.0,20-29,M,circulatorio,cardiopatia_mal_definida_i51,8
2014,7.0,20-29,M,circulatorio,cerebrovascular_i60_i69,41
2014,7.0,20-29,M,circulatorio,circulatorio_outras,28
2014,7.0,20-29,M,circulatorio,embolia_pulmonar_i26,5
2014,7.0,20-29,M,circulatorio,hipertensao_i10,3
2014,7.0,20-29,M,circulatorio,infarto_agudo_i21_i22,37
2014,7.0,20-29,M,circulatorio,insuf_cardiaca_i50,10
2014,7.0,20-29,M,circulatorio,isquemica_outras_i20_i25,4
2014,7.0,20-29,M,circulatorio,parada_arritmia_i46_i49,4
2014,7.0,20-29,M,digestivo,,59
2014,7.0,20-29,M,endocrino_diabetes,,17
2014,7.0,20-29,M,endocrino_diabetes,diabetes_e10_e14,19
2014,7.0,20-29,M,externas,,2656
2014,7.0,20-29,M,geniturinario,,18
2014,7.0,20-29,M,infecciosas,,122
2014,7.0,20-29,M,infecciosas,sepse_a40_a41,12
2014,7.0,20-29,M,mal_definidas,,135
2014,7.0,20-29,M,neoplasias,cancer_colorretal_c18_c21,3
2014,7.0,20-29,M,neoplasias,cancer_estomago_c16,3
2014,7.0,20-29,M,neoplasias,cancer_hematologico_c81_c96,35
2014,7.0,20-29,M,neoplasias,cancer_outros_c00_c97,69
2014,7.0,20-29,M,neoplasias,cancer_pancreas_c25,2
2014,7.0,20-29,M,neoplasias,cancer_pulmao_c34,6
2014,7.0,20-29,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,5
2014,7.0,20-29,M,neuro_mentais,,63
2014,7.0,20-29,M,outras,,42
2014,7.0,20-29,M,respiratorio,,43
2014,7.0,20-29,M,respiratorio,pneumonia_j12_j18,36
2014,7.0,30-39,F,circulatorio,cardiomiopatia_i42_i43,14
2014,7.0,30-39,F,circulatorio,cardiopatia_mal_definida_i51,5
2014,7.0,30-39,F,circulatorio,cerebrovascular_i60_i69,69
2014,7.0,30-39,F,circulatorio,circulatorio_outras,59
2014,7.0,30-39,F,circulatorio,embolia_pulmonar_i26,16
2014,7.0,30-39,F,circulatorio,hipertensao_i10,7
2014,7.0,30-39,F,circulatorio,infarto_agudo_i21_i22,51
2014,7.0,30-39,F,circulatorio,insuf_cardiaca_i50,13
2014,7.0,30-39,F,circulatorio,isquemica_outras_i20_i25,4
2014,7.0,30-39,F,circulatorio,parada_arritmia_i46_i49,2
2014,7.0,30-39,F,circulatorio,trombose_venosa_i80_i82,4
2014,7.0,30-39,F,digestivo,,85
2014,7.0,30-39,F,endocrino_diabetes,,27
2014,7.0,30-39,F,endocrino_diabetes,diabetes_e10_e14,31
2014,7.0,30-39,F,externas,,243
2014,7.0,30-39,F,geniturinario,,35
2014,7.0,30-39,F,infecciosas,,156
2014,7.0,30-39,F,infecciosas,sepse_a40_a41,14
2014,7.0,30-39,F,mal_definidas,,76
2014,7.0,30-39,F,neoplasias,cancer_colorretal_c18_c21,26
2014,7.0,30-39,F,neoplasias,cancer_estomago_c16,26
2014,7.0,30-39,F,neoplasias,cancer_hematologico_c81_c96,37
2014,7.0,30-39,F,neoplasias,cancer_mama_c50,66
2014,7.0,30-39,F,neoplasias,cancer_outros_c00_c97,176
2014,7.0,30-39,F,neoplasias,cancer_pancreas_c25,7
2014,7.0,30-39,F,neoplasias,cancer_pulmao_c34,11
2014,7.0,30-39,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,6
2014,7.0,30-39,F,neuro_mentais,,58
2014,7.0,30-39,F,outras,,124
2014,7.0,30-39,F,respiratorio,,39
2014,7.0,30-39,F,respiratorio,pneumonia_j12_j18,42
2014,7.0,30-39,M,circulatorio,cardiomiopatia_i42_i43,33
2014,7.0,30-39,M,circulatorio,cardiopatia_mal_definida_i51,8
2014,7.0,30-39,M,circulatorio,cerebrovascular_i60_i69,78
2014,7.0,30-39,M,circulatorio,circulatorio_outras,49
2014,7.0,30-39,M,circulatorio,embolia_pulmonar_i26,14
2014,7.0,30-39,M,circulatorio,hipertensao_i10,11
2014,7.0,30-39,M,circulatorio,infarto_agudo_i21_i22,119
2014,7.0,30-39,M,circulatorio,insuf_cardiaca_i50,20
2014,7.0,30-39,M,circulatorio,isquemica_outras_i20_i25,11
2014,7.0,30-39,M,circulatorio,parada_arritmia_i46_i49,10
2014,7.0,30-39,M,circulatorio,trombose_venosa_i80_i82,2
2014,7.0,30-39,M,digestivo,,207
2014,7.0,30-39,M,endocrino_diabetes,,39
2014,7.0,30-39,M,endocrino_diabetes,diabetes_e10_e14,35
2014,7.0,30-39,M,externas,,2031
2014,7.0,30-39,M,geniturinario,,35
2014,7.0,30-39,M,infecciosas,,270
2014,7.0,30-39,M,infecciosas,sepse_a40_a41,35
2014,7.0,30-39,M,mal_definidas,,194
2014,7.0,30-39,M,neoplasias,cancer_colorretal_c18_c21,24
2014,7.0,30-39,M,neoplasias,cancer_estomago_c16,21
2014,7.0,30-39,M,neoplasias,cancer_hematologico_c81_c96,38
2014,7.0,30-39,M,neoplasias,cancer_outros_c00_c97,111
2014,7.0,30-39,M,neoplasias,cancer_pancreas_c25,3
2014,7.0,30-39,M,neoplasias,cancer_pulmao_c34,13
2014,7.0,30-39,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,8
2014,7.0,30-39,M,neuro_mentais,,162
2014,7.0,30-39,M,outras,,40
2014,7.0,30-39,M,respiratorio,,54
2014,7.0,30-39,M,respiratorio,pneumonia_j12_j18,85
2014,7.0,40-49,F,circulatorio,cardiomiopatia_i42_i43,31
2014,7.0,40-49,F,circulatorio,cardiopatia_mal_definida_i51,7
2014,7.0,40-49,F,circulatorio,cerebrovascular_i60_i69,201
2014,7.0,40-49,F,circulatorio,circulatorio_outras,122
2014,7.0,40-49,F,circulatorio,embolia_pulmonar_i26,28
2014,7.0,40-49,F,circulatorio,hipertensao_i10,36
2014,7.0,40-49,F,circulatorio,infarto_agudo_i21_i22,162
2014,7.0,40-49,F,circulatorio,insuf_cardiaca_i50,27
2014,7.0,40-49,F,circulatorio,isquemica_outras_i20_i25,19
2014,7.0,40-49,F,circulatorio,parada_arritmia_i46_i49,8
2014,7.0,40-49,F,circulatorio,trombose_venosa_i80_i82,8
2014,7.0,40-49,F,digestivo,,132
2014,7.0,40-49,F,endocrino_diabetes,,38
2014,7.0,40-49,F,endocrino_diabetes,diabetes_e10_e14,101
2014,7.0,40-49,F,externas,,206
2014,7.0,40-49,F,geniturinario,,62
2014,7.0,40-49,F,infecciosas,,171
2014,7.0,40-49,F,infecciosas,sepse_a40_a41,37
2014,7.0,40-49,F,mal_definidas,,123
2014,7.0,40-49,F,neoplasias,cancer_colorretal_c18_c21,56
2014,7.0,40-49,F,neoplasias,cancer_estomago_c16,49
2014,7.0,40-49,F,neoplasias,cancer_hematologico_c81_c96,49
2014,7.0,40-49,F,neoplasias,cancer_mama_c50,219
2014,7.0,40-49,F,neoplasias,cancer_outros_c00_c97,331
2014,7.0,40-49,F,neoplasias,cancer_pancreas_c25,16
2014,7.0,40-49,F,neoplasias,cancer_pulmao_c34,54
2014,7.0,40-49,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,7
2014,7.0,40-49,F,neuro_mentais,,72
2014,7.0,40-49,F,outras,,80
2014,7.0,40-49,F,respiratorio,,77
2014,7.0,40-49,F,respiratorio,pneumonia_j12_j18,77
2014,7.0,40-49,M,circulatorio,cardiomiopatia_i42_i43,86
2014,7.0,40-49,M,circulatorio,cardiopatia_mal_definida_i51,31
2014,7.0,40-49,M,circulatorio,cerebrovascular_i60_i69,227
2014,7.0,40-49,M,circulatorio,circulatorio_outras,111
2014,7.0,40-49,M,circulatorio,embolia_pulmonar_i26,26
2014,7.0,40-49,M,circulatorio,hipertensao_i10,48
2014,7.0,40-49,M,circulatorio,infarto_agudo_i21_i22,379
2014,7.0,40-49,M,circulatorio,insuf_cardiaca_i50,42
2014,7.0,40-49,M,circulatorio,isquemica_outras_i20_i25,37
2014,7.0,40-49,M,circulatorio,miocardite_i40_i41,2
2014,7.0,40-49,M,circulatorio,parada_arritmia_i46_i49,14
2014,7.0,40-49,M,circulatorio,trombose_venosa_i80_i82,5
2014,7.0,40-49,M,digestivo,,518
2014,7.0,40-49,M,endocrino_diabetes,,51
2014,7.0,40-49,M,endocrino_diabetes,diabetes_e10_e14,111
2014,7.0,40-49,M,externas,,1346
2014,7.0,40-49,M,geniturinario,,59
2014,7.0,40-49,M,infecciosas,,351
2014,7.0,40-49,M,infecciosas,sepse_a40_a41,48
2014,7.0,40-49,M,mal_definidas,,358
2014,7.0,40-49,M,neoplasias,cancer_colorretal_c18_c21,49
2014,7.0,40-49,M,neoplasias,cancer_estomago_c16,74
2014,7.0,40-49,M,neoplasias,cancer_hematologico_c81_c96,51
2014,7.0,40-49,M,neoplasias,cancer_mama_c50,2
2014,7.0,40-49,M,neoplasias,cancer_outros_c00_c97,342
2014,7.0,40-49,M,neoplasias,cancer_pancreas_c25,25
2014,7.0,40-49,M,neoplasias,cancer_prostata_c61,6
2014,7.0,40-49,M,neoplasias,cancer_pulmao_c34,69
2014,7.0,40-49,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,12
2014,7.0,40-49,M,neuro_mentais,,243
2014,7.0,40-49,M,neuro_mentais,alzheimer_g30,1
2014,7.0,40-49,M,outras,,51
2014,7.0,40-49,M,respiratorio,,126
2014,7.0,40-49,M,respiratorio,pneumonia_j12_j18,155
2014,7.0,50-59,F,circulatorio,cardiomiopatia_i42_i43,50
2014,7.0,50-59,F,circulatorio,cardiopatia_mal_definida_i51,20
2014,7.0,50-59,F,circulatorio,cerebrovascular_i60_i69,430
2014,7.0,50-59,F,circulatorio,circulatorio_outras,189
2014,7.0,50-59,F,circulatorio,embolia_pulmonar_i26,32
2014,7.0,50-59,F,circulatorio,hipertensao_i10,98
2014,7.0,50-59,F,circulatorio,infarto_agudo_i21_i22,381
2014,7.0,50-59,F,circulatorio,insuf_cardiaca_i50,66
2014,7.0,50-59,F,circulatorio,isquemica_outras_i20_i25,75
2014,7.0,50-59,F,circulatorio,parada_arritmia_i46_i49,17
2014,7.0,50-59,F,circulatorio,trombose_venosa_i80_i82,8
2014,7.0,50-59,F,digestivo,,261
2014,7.0,50-59,F,endocrino_diabetes,,80
2014,7.0,50-59,F,endocrino_diabetes,diabetes_e10_e14,273
2014,7.0,50-59,F,externas,,194
2014,7.0,50-59,F,geniturinario,,96
2014,7.0,50-59,F,infecciosas,,166
2014,7.0,50-59,F,infecciosas,sepse_a40_a41,68
2014,7.0,50-59,F,mal_definidas,,221
2014,7.0,50-59,F,neoplasias,cancer_colorretal_c18_c21,104
2014,7.0,50-59,F,neoplasias,cancer_estomago_c16,67
2014,7.0,50-59,F,neoplasias,cancer_hematologico_c81_c96,63
2014,7.0,50-59,F,neoplasias,cancer_mama_c50,287
2014,7.0,50-59,F,neoplasias,cancer_outros_c00_c97,666
2014,7.0,50-59,F,neoplasias,cancer_pancreas_c25,51
2014,7.0,50-59,F,neoplasias,cancer_pulmao_c34,179
2014,7.0,50-59,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,17
2014,7.0,50-59,F,neuro_mentais,,102
2014,7.0,50-59,F,outras,,72
2014,7.0,50-59,F,respiratorio,,210
2014,7.0,50-59,F,respiratorio,pneumonia_j12_j18,186
2014,7.0,50-59,I,digestivo,,2
2014,7.0,50-59,M,circulatorio,cardiomiopatia_i42_i43,132
2014,7.0,50-59,M,circulatorio,cardiopatia_mal_definida_i51,34
2014,7.0,50-59,M,circulatorio,cerebrovascular_i60_i69,532
2014,7.0,50-59,M,circulatorio,circulatorio_outras,277
2014,7.0,50-59,M,circulatorio,embolia_pulmonar_i26,43
2014,7.0,50-59,M,circulatorio,hipertensao_i10,132
2014,7.0,50-59,M,circulatorio,infarto_agudo_i21_i22,860
2014,7.0,50-59,M,circulatorio,insuf_cardiaca_i50,119
2014,7.0,50-59,M,circulatorio,isquemica_outras_i20_i25,130
2014,7.0,50-59,M,circulatorio,miocardite_i40_i41,1
2014,7.0,50-59,M,circulatorio,parada_arritmia_i46_i49,34
2014,7.0,50-59,M,circulatorio,trombose_venosa_i80_i82,10
2014,7.0,50-59,M,digestivo,,724
2014,7.0,50-59,M,endocrino_diabetes,,82
2014,7.0,50-59,M,endocrino_diabetes,diabetes_e10_e14,317
2014,7.0,50-59,M,externas,,980
2014,7.0,50-59,M,geniturinario,,108
2014,7.0,50-59,M,infecciosas,,375
2014,7.0,50-59,M,infecciosas,sepse_a40_a41,97
2014,7.0,50-59,M,mal_definidas,,478
2014,7.0,50-59,M,neoplasias,cancer_colorretal_c18_c21,120
2014,7.0,50-59,M,neoplasias,cancer_estomago_c16,118
2014,7.0,50-59,M,neoplasias,cancer_hematologico_c81_c96,97
2014,7.0,50-59,M,neoplasias,cancer_mama_c50,5
2014,7.0,50-59,M,neoplasias,cancer_outros_c00_c97,863
2014,7.0,50-59,M,neoplasias,cancer_pancreas_c25,78
2014,7.0,50-59,M,neoplasias,cancer_prostata_c61,56
2014,7.0,50-59,M,neoplasias,cancer_pulmao_c34,216
2014,7.0,50-59,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,17
2014,7.0,50-59,M,neuro_mentais,,303
2014,7.0,50-59,M,outras,,84
2014,7.0,50-59,M,respiratorio,,287
2014,7.0,50-59,M,respiratorio,pneumonia_j12_j18,302
2014,7.0,60-69,F,circulatorio,cardiomiopatia_i42_i43,84
2014,7.0,60-69,F,circulatorio,cardiopatia_mal_definida_i51,31
2014,7.0,60-69,F,circulatorio,cerebrovascular_i60_i69,627
2014,7.0,60-69,F,circulatorio,circulatorio_outras,358
2014,7.0,60-69,F,circulatorio,embolia_pulmonar_i26,56
2014,7.0,60-69,F,circulatorio,hipertensao_i10,149
2014,7.0,60-69,F,circulatorio,infarto_agudo_i21_i22,615
2014,7.0,60-69,F,circulatorio,insuf_cardiaca_i50,160
2014,7.0,60-69,F,circulatorio,isquemica_outras_i20_i25,142
2014,7.0,60-69,F,circulatorio,parada_arritmia_i46_i49,42
2014,7.0,60-69,F,circulatorio,trombose_venosa_i80_i82,19
2014,7.0,60-69,F,digestivo,,380
2014,7.0,60-69,F,endocrino_diabetes,,89
2014,7.0,60-69,F,endocrino_diabetes,diabetes_e10_e14,585
2014,7.0,60-69,F,externas,,154
2014,7.0,60-69,F,geniturinario,,172
2014,7.0,60-69,F,infecciosas,,176
2014,7.0,60-69,F,infecciosas,sepse_a40_a41,96
2014,7.0,60-69,F,mal_definidas,,331
2014,7.0,60-69,F,neoplasias,cancer_colorretal_c18_c21,158
2014,7.0,60-69,F,neoplasias,cancer_estomago_c16,70
2014,7.0,60-69,F,neoplasias,cancer_hematologico_c81_c96,105
2014,7.0,60-69,F,neoplasias,cancer_mama_c50,287
2014,7.0,60-69,F,neoplasias,cancer_outros_c00_c97,851
2014,7.0,60-69,F,neoplasias,cancer_pancreas_c25,80
2014,7.0,60-69,F,neoplasias,cancer_pulmao_c34,233
2014,7.0,60-69,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,22
2014,7.0,60-69,F,neuro_mentais,,92
2014,7.0,60-69,F,neuro_mentais,alzheimer_g30,26
2014,7.0,60-69,F,outras,,115
2014,7.0,60-69,F,respiratorio,,446
2014,7.0,60-69,F,respiratorio,pneumonia_j12_j18,320
2014,7.0,60-69,I,digestivo,,1
2014,7.0,60-69,I,respiratorio,pneumonia_j12_j18,1
2014,7.0,60-69,M,circulatorio,cardiomiopatia_i42_i43,137
2014,7.0,60-69,M,circulatorio,cardiopatia_mal_definida_i51,60
2014,7.0,60-69,M,circulatorio,cerebrovascular_i60_i69,873
2014,7.0,60-69,M,circulatorio,circulatorio_outras,474
2014,7.0,60-69,M,circulatorio,embolia_pulmonar_i26,38
2014,7.0,60-69,M,circulatorio,hipertensao_i10,171
2014,7.0,60-69,M,circulatorio,infarto_agudo_i21_i22,1183
2014,7.0,60-69,M,circulatorio,insuf_cardiaca_i50,214
2014,7.0,60-69,M,circulatorio,isquemica_outras_i20_i25,270
2014,7.0,60-69,M,circulatorio,miocardite_i40_i41,1
2014,7.0,60-69,M,circulatorio,parada_arritmia_i46_i49,63
2014,7.0,60-69,M,circulatorio,trombose_venosa_i80_i82,19
2014,7.0,60-69,M,digestivo,,745
2014,7.0,60-69,M,endocrino_diabetes,,93
2014,7.0,60-69,M,endocrino_diabetes,diabetes_e10_e14,565
2014,7.0,60-69,M,externas,,644
2014,7.0,60-69,M,geniturinario,,258
2014,7.0,60-69,M,infecciosas,,277
2014,7.0,60-69,M,infecciosas,sepse_a40_a41,121
2014,7.0,60-69,M,mal_definidas,,596
2014,7.0,60-69,M,neoplasias,cancer_colorretal_c18_c21,164
2014,7.0,60-69,M,neoplasias,cancer_estomago_c16,204
2014,7.0,60-69,M,neoplasias,cancer_hematologico_c81_c96,148
2014,7.0,60-69,M,neoplasias,cancer_mama_c50,3
2014,7.0,60-69,M,neoplasias,cancer_outros_c00_c97,1065
2014,7.0,60-69,M,neoplasias,cancer_pancreas_c25,107
2014,7.0,60-69,M,neoplasias,cancer_prostata_c61,217
2014,7.0,60-69,M,neoplasias,cancer_pulmao_c34,364
2014,7.0,60-69,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,47
2014,7.0,60-69,M,neuro_mentais,,263
2014,7.0,60-69,M,neuro_mentais,alzheimer_g30,20
2014,7.0,60-69,M,outras,,131
2014,7.0,60-69,M,respiratorio,,591
2014,7.0,60-69,M,respiratorio,pneumonia_j12_j18,424
2014,7.0,70-79,F,circulatorio,cardiomiopatia_i42_i43,118
2014,7.0,70-79,F,circulatorio,cardiopatia_mal_definida_i51,41
2014,7.0,70-79,F,circulatorio,cerebrovascular_i60_i69,1097
2014,7.0,70-79,F,circulatorio,circulatorio_outras,561
2014,7.0,70-79,F,circulatorio,embolia_pulmonar_i26,75
2014,7.0,70-79,F,circulatorio,hipertensao_i10,313
2014,7.0,70-79,F,circulatorio,infarto_agudo_i21_i22,866
2014,7.0,70-79,F,circulatorio,insuf_cardiaca_i50,330
2014,7.0,70-79,F,circulatorio,isquemica_outras_i20_i25,193
2014,7.0,70-79,F,circulatorio,parada_arritmia_i46_i49,82
2014,7.0,70-79,F,circulatorio,trombose_venosa_i80_i82,18
2014,7.0,70-79,F,digestivo,,525
2014,7.0,70-79,F,endocrino_diabetes,,138
2014,7.0,70-79,F,endocrino_diabetes,diabetes_e10_e14,797
2014,7.0,70-79,F,externas,,249
2014,7.0,70-79,F,geniturinario,,302
2014,7.0,70-79,F,infecciosas,,152
2014,7.0,70-79,F,infecciosas,sepse_a40_a41,167
2014,7.0,70-79,F,mal_definidas,,489
2014,7.0,70-79,F,neoplasias,cancer_colorretal_c18_c21,165
2014,7.0,70-79,F,neoplasias,cancer_estomago_c16,105
2014,7.0,70-79,F,neoplasias,cancer_hematologico_c81_c96,134
2014,7.0,70-79,F,neoplasias,cancer_mama_c50,174
2014,7.0,70-79,F,neoplasias,cancer_outros_c00_c97,807
2014,7.0,70-79,F,neoplasias,cancer_pancreas_c25,96
2014,7.0,70-79,F,neoplasias,cancer_pulmao_c34,239
2014,7.0,70-79,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,24
2014,7.0,70-79,F,neuro_mentais,,146
2014,7.0,70-79,F,neuro_mentais,alzheimer_g30,152
2014,7.0,70-79,F,outras,,144
2014,7.0,70-79,F,respiratorio,,808
2014,7.0,70-79,F,respiratorio,pneumonia_j12_j18,667
2014,7.0,70-79,I,circulatorio,circulatorio_outras,1
2014,7.0,70-79,I,digestivo,,1
2014,7.0,70-79,M,circulatorio,cardiomiopatia_i42_i43,148
2014,7.0,70-79,M,circulatorio,cardiopatia_mal_definida_i51,45
2014,7.0,70-79,M,circulatorio,cerebrovascular_i60_i69,1219
2014,7.0,70-79,M,circulatorio,circulatorio_outras,566
2014,7.0,70-79,M,circulatorio,embolia_pulmonar_i26,53
2014,7.0,70-79,M,circulatorio,hipertensao_i10,263
2014,7.0,70-79,M,circulatorio,infarto_agudo_i21_i22,1098
2014,7.0,70-79,M,circulatorio,insuf_cardiaca_i50,321
2014,7.0,70-79,M,circulatorio,isquemica_outras_i20_i25,309
2014,7.0,70-79,M,circulatorio,miocardite_i40_i41,1
2014,7.0,70-79,M,circulatorio,parada_arritmia_i46_i49,89
2014,7.0,70-79,M,circulatorio,trombose_venosa_i80_i82,24
2014,7.0,70-79,M,digestivo,,603
2014,7.0,70-79,M,endocrino_diabetes,,123
2014,7.0,70-79,M,endocrino_diabetes,diabetes_e10_e14,676
2014,7.0,70-79,M,externas,,443
2014,7.0,70-79,M,geniturinario,,331
2014,7.0,70-79,M,infecciosas,,201
2014,7.0,70-79,M,infecciosas,sepse_a40_a41,189
2014,7.0,70-79,M,mal_definidas,,690
2014,7.0,70-79,M,neoplasias,cancer_colorretal_c18_c21,182
2014,7.0,70-79,M,neoplasias,cancer_estomago_c16,205
2014,7.0,70-79,M,neoplasias,cancer_hematologico_c81_c96,138
2014,7.0,70-79,M,neoplasias,cancer_mama_c50,3
2014,7.0,70-79,M,neoplasias,cancer_outros_c00_c97,897
2014,7.0,70-79,M,neoplasias,cancer_pancreas_c25,102
2014,7.0,70-79,M,neoplasias,cancer_prostata_c61,440
2014,7.0,70-79,M,neoplasias,cancer_pulmao_c34,387
2014,7.0,70-79,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,50
2014,7.0,70-79,M,neuro_mentais,,194
2014,7.0,70-79,M,neuro_mentais,alzheimer_g30,132
2014,7.0,70-79,M,outras,,116
2014,7.0,70-79,M,respiratorio,,993
2014,7.0,70-79,M,respiratorio,pneumonia_j12_j18,703
2014,7.0,80+,F,circulatorio,cardiomiopatia_i42_i43,164
2014,7.0,80+,F,circulatorio,cardiopatia_mal_definida_i51,83
2014,7.0,80+,F,circulatorio,cerebrovascular_i60_i69,1929
2014,7.0,80+,F,circulatorio,circulatorio_outras,887
2014,7.0,80+,F,circulatorio,embolia_pulmonar_i26,140
2014,7.0,80+,F,circulatorio,hipertensao_i10,594
2014,7.0,80+,F,circulatorio,infarto_agudo_i21_i22,1159
2014,7.0,80+,F,circulatorio,insuf_cardiaca_i50,678
2014,7.0,80+,F,circulatorio,isquemica_outras_i20_i25,340
2014,7.0,80+,F,circulatorio,miocardite_i40_i41,1
2014,7.0,80+,F,circulatorio,parada_arritmia_i46_i49,211
2014,7.0,80+,F,circulatorio,trombose_venosa_i80_i82,64
2014,7.0,80+,F,digestivo,,706
2014,7.0,80+,F,endocrino_diabetes,,279
2014,7.0,80+,F,endocrino_diabetes,diabetes_e10_e14,997
2014,7.0,80+,F,externas,,535
2014,7.0,80+,F,geniturinario,,690
2014,7.0,80+,F,infecciosas,,249
2014,7.0,80+,F,infecciosas,sepse_a40_a41,279
2014,7.0,80+,F,mal_definidas,,1332
2014,7.0,80+,F,neoplasias,cancer_colorretal_c18_c21,196
2014,7.0,80+,F,neoplasias,cancer_estomago_c16,99
2014,7.0,80+,F,neoplasias,cancer_hematologico_c81_c96,106
2014,7.0,80+,F,neoplasias,cancer_mama_c50,166
2014,7.0,80+,F,neoplasias,cancer_outros_c00_c97,710
2014,7.0,80+,F,neoplasias,cancer_pancreas_c25,121
2014,7.0,80+,F,neoplasias,cancer_pulmao_c34,146
2014,7.0,80+,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,50
2014,7.0,80+,F,neuro_mentais,,349
2014,7.0,80+,F,neuro_mentais,alzheimer_g30,652
